LOAN_SK,LOAN_NUMBER,LOAN_TYPE,LOAN_STATUS,INTEREST_RATE,CURRENCY_OF_COMMITMENT,EFFECTIVE_START_DATE,EFFECTIVE_END_DATE,IS_CURRENT,RECORD_HASH
701791668856225894,IBRD60510,NON POOL,Repaid,7,US,2025-12-01,,true,3751724512180950170
5463868362425737169,IBRD89200,FSL,Repaying,0,US,2025-12-01,,true,2599499809978462390
2411687842781635950,IBRD97430,FSL,Disbursing,0,US,2025-12-01,,true,40753400574076712
6087109255447010570,IBRD22270,CPL,Fully Repaid,11.6,US,2025-12-01,,true,2384057446916718
1290770913332494546,IBRD94830,FSL,Disbursing,0,US,2025-12-01,,true,6906060892080023534
9167027639573495413,IBRD16320,NPL,Fully Repaid,7.35,US,2025-12-01,,true,4504255910296670911
8410515037116398993,IBRD01710,NPL,Fully Repaid,5.75,US,2025-12-01,,true,930221658373515770
1940170382970506945,IBRD72390,FSL,Fully Repaid,0,US,2025-12-01,,true,1245281308902502047
35805877929385520,IBRD28320,CPL,Fully Repaid,5.16,US,2025-12-01,,true,7401239592166180963
8990621906614659605,IBRD33100,CPL,Fully Repaid,6.03,US,2025-12-01,,true,751667003345214889
3789154808561645184,IBRD14650,NPL,Fully Repaid,8.2,US,2025-12-01,,true,2340718946640173036
7377017513853488038,IBRD75510,FSL,Repaying,0,US,2025-12-01,,true,7893364450989208192
8486072782638202050,IBRD75000,FSL,Fully Repaid,0,US,2025-12-01,,true,6057809781101437524
5268078927238866644,IBRD33451,CPL,Fully Repaid,5.02,US,2025-12-01,,true,6319758819582955143
3796605842829417758,IBRD23960,CPL,Fully Repaid,6.63,US,2025-12-01,,true,862284365538203786
1084895064859445805,IBRD02240,NPL,Fully Repaid,5.75,US,2025-12-01,,true,7367867768075256590
1729229904452979887,IBRD86290,FSL,Repaying,0,US,2025-12-01,,true,4953349156314665148
2306412305406681698,IBRD03650,NPL,Fully Repaid,5.5,US,2025-12-01,,true,2027822108512950825
1773278912146933109,IBRD45450,SCL,Fully Repaid,0.92,US,2025-12-01,,true,1417392342380073920
1925566129618842377,IBRD3825A,SCL,Fully Repaid,0,US,2025-12-01,,true,1131488645733749923
8891301762621880312,IBRD3553A,SCL,Fully Repaid,5.51,US,2025-12-01,,true,5460109780208688559
3170231018479598480,IBRD43860,SCL,Fully Repaid,2.98,US,2025-12-01,,true,1776827273801030364
3573215698824096309,IBRD03030,NPL,Fully Repaid,0,US,2025-12-01,,true,451212503139467711
3520459380516577207,IBRD06930,NPL,Fully Repaid,7,US,2025-12-01,,true,6984877961663198477
5935999374651945201,IBRD82220,FSL,Fully Repaid,0,US,2025-12-01,,true,3624162613231650538
1626690191686479095,IBRD2819S,SCPD,Fully Repaid,5.31,US,2025-12-01,,true,4651677160119911130
2368403356692975706,IBRD38886,SCL,Fully Repaid,0,US,2025-12-01,,true,1814134295869880601
5592255156765163079,IBRD3773S,SCPD,Fully Repaid,8.59,US,2025-12-01,,true,5014314279396098463
7592897773073645498,IBRD90820,FSL,Disbursing,0,US,2025-12-01,,true,4624178482720695430
5022860302812050621,IBRD94530,FSL,Fully Disbursed,0,US,2025-12-01,,true,7664198607434199219
4625789505081020001,IBRD16620,NPL,Fully Repaid,7,US,2025-12-01,,true,7043787388969198422
3636421247456021418,IBRD22350,CPL,Fully Repaid,6.18,US,2025-12-01,,true,287223721819256684
1302844388415160108,IBRD30692,NON POOL,Repaid,6,US,2025-12-01,,true,4416759129477468195
2402669362502169663,IBRD11420,NPL,Fully Repaid,8.5,US,2025-12-01,,true,615208232923606276
7011406107245736211,IBRD86680,FSL,Fully Disbursed,0,US,2025-12-01,,true,2133208462591156205
1247330942548146736,IBRD08652,NPL,Fully Repaid,7.25,US,2025-12-01,,true,67176678599434823
322042648482917637,IBRD86400,FSL,Disbursing,0,US,2025-12-01,,true,4436179516029395993
109636028299983523,IBRD34390,CPL,Fully Repaid,8.09,US,2025-12-01,,true,7536459711765751956
2456219637078563544,IBRD94620,FSL,Disbursing,0,US,2025-12-01,,true,8537755955800010923
5046470129682830032,IBRD47760,SCL,Fully Repaid,0.99,US,2025-12-01,,true,3238704759427334747
3309302228100921306,IBRD40670,SCL,Fully Repaid,0,US,2025-12-01,,true,6819700047151107450
514326174688228965,IBRD26250,CPL,Fully Repaid,4.62,US,2025-12-01,,true,6253796715542639393
7637528783421378673,IBRD42700,SCL,Fully Repaid,5.52,US,2025-12-01,,true,7690312644871823986
8719200179084747229,IBRD11410,NPL,Fully Repaid,8.5,US,2025-12-01,,true,4856634357263624867
4646691947185174976,IBRD01570,NPL,Fully Repaid,5,US,2025-12-01,,true,186385153404322649
3235394295243840681,IBRD14070,NPL,Fully Repaid,8.2,US,2025-12-01,,true,6943299214104048735
637191382621046120,IBRD72210,FSL,Fully Repaid,0,US,2025-12-01,,true,1852464208358413546
6554026307837933259,IBRD73790,FSL,Repaying,0,US,2025-12-01,,true,4681125901196897274
2089723869233416900,IBRD39590,CPL,Fully Transferred,7.39,US,2025-12-01,,true,8251349209648464165
2236214167530953455,IBRD41880,SCL,Fully Repaid,0.62,US,2025-12-01,,true,2839528648179571048
1101185973059008792,IBRD10720,NPL,Fully Repaid,8,US,2025-12-01,,true,2051094149615063159
3815113797447344111,IBRD24880,CPL,Fully Repaid,5.21,US,2025-12-01,,true,5570500417742922283
4249104235279144906,IBRD29680,CPL,Fully Repaid,6.36,US,2025-12-01,,true,5801428934024584443
4259194016304448185,IBRD05090,NPL,Fully Repaid,0,US,2025-12-01,,true,817705112064283476
7890620745968875035,IBRD20091,CPL,Fully Repaid,7.25,US,2025-12-01,,true,568789812222099257
2659224775519850882,IBRD50320,NON POOL,Repaid,6.25,US,2025-12-01,,true,6078901000675602242
6211644235483817985,IBRD48340,SCL,Fully Repaid,0.93,US,2025-12-01,,true,6453573643687070725
7643869478987458409,IBRD28580,CPL,Fully Repaid,6.03,US,2025-12-01,,true,6636998711805282449
4740245538753219553,IBRD84450,FSL,Repaying,0,US,2025-12-01,,true,4439029175570331910
3944277780099396574,IBRD23720,CPL,Fully Repaid,5.03,US,2025-12-01,,true,2981807885187563191
6876514694884631629,IBRD19810,CPL,Fully Repaid,9.6,US,2025-12-01,,true,8140388898614125135
6465244336897506138,IBRD71650,FSL,Fully Repaid,0,US,2025-12-01,,true,2132978495252954380
2616945335585867411,IBRD17865,CPL,Fully Repaid,7.95,US,2025-12-01,,true,4744530948585532256
7244899557716012484,IBRD86240,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,4361504686712523108
6265590102922993477,IBRD3511A,SCL,Fully Repaid,0,US,2025-12-01,,true,3068946509762552052
8224374688831715762,IBRD47210,SCL,Fully Repaid,0.93,US,2025-12-01,,true,7289100681595326003
7821314098051736829,IBRD25120,CPL,Fully Repaid,6.03,US,2025-12-01,,true,8148761035458938964
5299670096657462303,IBRD21550,CPL,Fully Repaid,11.6,US,2025-12-01,,true,7295079045000758994
4333164524576463676,IBRD93440,FSL,Disbursing,0,US,2025-12-01,,true,8217537593681304952
7123226493044695199,IBRD32750,CPL,Fully Repaid,7.43,US,2025-12-01,,true,2998508197729285645
2341688102903158818,IBRD09550,NPL,Fully Repaid,7.25,US,2025-12-01,,true,5167771467204444148
6828576304644646107,IBRD60631,NON POOL,Repaid,8.5,US,2025-12-01,,true,972797390416161578
6031401319025356960,IBRD90230,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,3968289334284090387
8012711771174881732,IBRD14040,NPL,Fully Repaid,8.5,US,2025-12-01,,true,7681058197952646705
5634612065968420420,IBRD39490,SCL,Fully Repaid,0.73,US,2025-12-01,,true,4441050574347865866
3403973714337837841,IBRD78950,FSL,Repaying,0,US,2025-12-01,,true,8401068621985624127
8070859912130960930,IBRD2236S,SCPD,Fully Repaid,7.15,US,2025-12-01,,true,7658102738901233849
4364173201792619253,IBRD79360,FSL,Repaying,0,US,2025-12-01,,true,4852048845914846335
7751867020708890008,IBRD2866S,SCPD,Fully Repaid,5.11,US,2025-12-01,,true,2470862725519576657
1429338697785744983,IBRD91750,FSL,Fully Disbursed,0,US,2025-12-01,,true,1374913272332757415
3380528018990032857,IBRD94760,FSL,Disbursing,0,US,2025-12-01,,true,2779138323253977028
3782144502295659292,IBRD32620,CPL,Fully Repaid,6.03,US,2025-12-01,,true,769103639206747030
8549652240255928180,IBRD29480,CPL,Fully Repaid,4.77,US,2025-12-01,,true,3176231492841505862
6828733651718213667,IBRD88250,FSL,Fully Disbursed,0,US,2025-12-01,,true,775022667985829804
2114929845953166772,IBRD04300,NPL,Fully Repaid,5.5,US,2025-12-01,,true,2311569937458187922
6368045536702558335,IBRD79720,FSL,Repaying,0,US,2025-12-01,,true,8632070190227404500
8770670635559766776,IBRD31090,CPL,Fully Repaid,5.59,US,2025-12-01,,true,2570674885541795826
9062056607326297235,IBRD08350,NPL,Fully Repaid,7.25,US,2025-12-01,,true,2410618029657336332
4746729237142845434,IBRD3430A,SCL,Fully Repaid,1.01,US,2025-12-01,,true,4922423118851984807
3849136300910070402,IBRD36510,CPL,Fully Repaid,4.59,US,2025-12-01,,true,8908105419742521410
8151053135353553466,IBRD39106,SCL,Fully Repaid,1.27,US,2025-12-01,,true,1213539281313965955
7158353638402845806,IBRD2554S,SCPM,Fully Repaid,6.65,US,2025-12-01,,true,3771993899280599573
8212104829138204945,IBRD73240,FSL,Fully Repaid,0,US,2025-12-01,,true,323982156346928116
3722903691151012915,IBRD87200,FSL,Repaying,0,US,2025-12-01,,true,7633454524020144334
2290091371611915340,IBRD75930,FSL,Repaying,0,US,2025-12-01,,true,1683968400903608839
1990215073736913237,IBRD18840,NPL,Fully Repaid,8.25,US,2025-12-01,,true,6257820261110074932
8570402432458588295,IBRD38400,CPL,Fully Transferred,7.43,US,2025-12-01,,true,6051056921875294532
1462834420728286496,IBRD30850,CPL,Fully Repaid,6.18,US,2025-12-01,,true,6531396052883226525
3543820572593392009,IBRD81470,FSL,Repaying,0,US,2025-12-01,,true,5419221647252210225
6306005559374132256,IBRD22520,CPL,Fully Repaid,6.18,US,2025-12-01,,true,3089391506374410071
6052345414543626024,IBRD2581T,SCPM,Fully Repaid,4.36,US,2025-12-01,,true,6836014568619749925
5235411589824887297,IBRD03820,NPL,Fully Repaid,0,US,2025-12-01,,true,6595831091230665115
1225007425080946648,IBRD30900,CPL,Fully Repaid,6.03,US,2025-12-01,,true,3952357327535681104
7932146293503167271,IBRD25490,CPL,Fully Repaid,5.21,US,2025-12-01,,true,2038443341183780304
3122526199468716856,IBRD94370,FSL,Disbursing,0,US,2025-12-01,,true,419455467175668457
7455929172212705480,IBRD35220,CPL,Fully Repaid,7.43,US,2025-12-01,,true,9102069376121155836
2733019771971571773,IBRD26570,CPL,Fully Repaid,6.44,US,2025-12-01,,true,4834769264375865863
7752117179524621179,IBRD11020,NPL,Fully Repaid,8.5,US,2025-12-01,,true,904642604252682264
9165400701838002393,IBRD36860,CPL,Fully Repaid,1.8,US,2025-12-01,,true,7552599883147503881
8098507147981503519,IBRD00010,NPL,Fully Repaid,4.25,US,2025-12-01,,true,4665441934508870429
4665168294658416084,IBRD06672,NPL,Fully Repaid,8,US,2025-12-01,,true,1450346533480945967
4424923361457709518,IBRD40950,CPL,Fully Transferred,7.39,US,2025-12-01,,true,4471799713435815328
6960249787255430614,IBRD73700,FSL,Repaying,0,US,2025-12-01,,true,1730054939172897996
1131577845028487376,IBRD24150,CPL,Fully Repaid,3.8,US,2025-12-01,,true,3767299089508359519
2941983184675866977,IBRD21980,CPL,Fully Repaid,11.6,US,2025-12-01,,true,5619753457067440044
7491415559710185281,IBRD09380,NPL,Fully Repaid,7.25,US,2025-12-01,,true,3670959318545841786
4099734163127025637,IBRD28640,CPL,Fully Repaid,5.02,US,2025-12-01,,true,9037117659464913239
4037508320109224845,IBRD02010,NPL,Fully Repaid,5.375,US,2025-12-01,,true,8908581875321331754
2185351292427821589,IBRD79370,FSL,Repaying,0,US,2025-12-01,,true,7786187895933182367
726168367827944409,IBRD75160,FSL,Fully Repaid,0,US,2025-12-01,,true,7509156763398157219
8613340208769747450,IBRD60230,NON POOL,Repaid,6.5,US,2025-12-01,,true,3114330845083763379
5274308724818578206,IBRD14620,NPL,Fully Repaid,8.2,US,2025-12-01,,true,2290916099432733938
5176407707229347354,IBRD01180,NPL,Fully Repaid,4.75,US,2025-12-01,,true,6747962512675744525
3145447088236114937,IBRD95890,FSL,Disbursing,0,US,2025-12-01,,true,2521779291495801603
8593372163333364983,IBRD15550,NPL,Fully Repaid,7.5,US,2025-12-01,,true,8140686149991089603
8542382851348649118,IBRD2494S,SCPD,Fully Repaid,5.46,US,2025-12-01,,true,6466783878337002115
5239793885725424070,IBRD3286U,SCPD,Fully Repaid,6.13,US,2025-12-01,,true,8135947741466621424
4853300534378304168,IBRD86490,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,5791616837852850968
8907171275207644435,IBRD08550,NPL,Fully Repaid,7.25,US,2025-12-01,,true,5697402677351494180
1348298541164232245,IBRD14530,NPL,Fully Repaid,8.2,US,2025-12-01,,true,3346063958006033561
4608184018862454539,IBRD43730,SCL,Fully Repaid,0,US,2025-12-01,,true,4347074879580948305
3558055100319089643,IBRD60680,NON POOL,Repaid,7,US,2025-12-01,,true,4786534446674684359
3091917419831196638,IBRD15710,NPL,Fully Repaid,7.5,US,2025-12-01,,true,4403069236050579255
7688932277855389432,IBRD78800,FSL,Repaying,0,US,2025-12-01,,true,2351833837201950299
7656462725934369016,IBRD24610,CPL,Fully Repaid,5.59,US,2025-12-01,,true,8287530775259299700
6573988609074376518,IBRD07120,NPL,Fully Repaid,7.25,US,2025-12-01,,true,2942817250360160083
7488090220276846085,IBRD84150,FSL,Repaying,0,US,2025-12-01,,true,2033867429667634838
8452803815025301320,IBRD34300,CPL,Fully Repaid,4.99,US,2025-12-01,,true,2546812609907624798
7281431746966599690,IBRD73160,FSL,Fully Repaid,0,US,2025-12-01,,true,2201231860484153996
1090384482842347232,IBRD14540,NPL,Fully Repaid,8.2,US,2025-12-01,,true,2909045684673235055
8842150035133779924,IBRD20580,CPL,Fully Repaid,11.6,US,2025-12-01,,true,4756169639432493344
7609059072550028787,IBRD34790,CPL,Fully Repaid,5.59,US,2025-12-01,,true,5725683163928126657
9081830249310882024,IBRD74390,FSL,Fully Repaid,0,US,2025-12-01,,true,4851467661055099269
5010739135579207961,IBRD3786A,SCL,Fully Repaid,1.41,US,2025-12-01,,true,4079160517477487814
6145544952214234340,IBRD3792A,SCL,Fully Repaid,0,US,2025-12-01,,true,1534558521564158058
896200359413911284,IBRD86460,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,1610335797830951399
1148513399021273888,IBRD3568A,SCL,Fully Repaid,0.68,US,2025-12-01,,true,8647976223042939221
2168533351052399690,IBRD95790,FSL,Disbursing,0,US,2025-12-01,,true,4920994508101183098
7293650197538786050,IBRD04850,NPL,Fully Repaid,6,US,2025-12-01,,true,1020708000462712634
1009642569856100369,IBRD89250,FSL,Repaying,0,US,2025-12-01,,true,5174910958503472748
5892504425788736587,IBRD23880,CPL,Fully Repaid,5.59,US,2025-12-01,,true,3984158436510617744
8265227180483348930,IBRD39910,SCL,Fully Repaid,0,US,2025-12-01,,true,7418537095936380703
1303828082096632916,IBRD93390,FSL,Disbursing,0,US,2025-12-01,,true,5912422045466761910
710705205749023207,IBRD80370,FSL,Repaying,0,US,2025-12-01,,true,3162014896281734076
4992155988903513583,IBRD03150,NPL,Fully Repaid,5.75,US,2025-12-01,,true,8551093702240945385
6162542593649743172,IBRD41550,SCL,Fully Repaid,0,US,2025-12-01,,true,6359751672692065312
8288452093185731828,IBRD19660,CPL,Fully Repaid,9.6,US,2025-12-01,,true,6231250029373241088
7011565690264000468,IBRD3205S,SCPD,Fully Repaid,6.89,US,2025-12-01,,true,6176714662491551069
5090102006616880858,IBRD47160,SCL,Fully Repaid,0.41,US,2025-12-01,,true,5151809755983966761
6359938817225041169,IBRD18650,NPL,Fully Repaid,8.25,US,2025-12-01,,true,4019660145845692688
1063570289347789222,IBRD71020,FSL,Fully Repaid,0,US,2025-12-01,,true,82204112058281761
4723173485858736182,IBRD38670,CPL,Fully Repaid,5.16,US,2025-12-01,,true,5036609895888098872
5486922167318253753,IBRD95420,FSL,Fully Disbursed,0,US,2025-12-01,,true,8019048154463695223
9009372143668293753,IBRD40990,SCL,Fully Repaid,1.7,US,2025-12-01,,true,9058440905845429072
9146442840827343067,IBRD93490,FSL,Disbursing,0,US,2025-12-01,,true,8078957436416017736
3960641415373759686,IBRD07310,NPL,Fully Repaid,7.25,US,2025-12-01,,true,5746733216766236748
3813096225457535474,IBRD26490,CPL,Fully Repaid,6.03,US,2025-12-01,,true,6238450629912420673
6101973345991369541,IBRD47080,SCL,Fully Repaid,3.59,US,2025-12-01,,true,1317026223001185055
517111893558081755,IBRD16160,NPL,Fully Repaid,7.9,US,2025-12-01,,true,8515185376354224820
8930245855898893575,IBRD43370,SCL,Fully Repaid,0,US,2025-12-01,,true,1310400182917300575
3213223919541863374,IBRD91940,FSL,Repaying,0,US,2025-12-01,,true,3979782344340018805
3358672196702590113,IBRD39000,CPL,Fully Repaid,5.16,US,2025-12-01,,true,77387495288454910
7219124290955666697,IBRD95290,FSL,Effective,0,US,2025-12-01,,true,1556014333418508796
7252446170389271857,IBRD39260,SCL,Fully Repaid,0,US,2025-12-01,,true,5225611609304050278
2847288776121249164,IBRD76480,FSL,Repaying,0,US,2025-12-01,,true,6736797207072561269
8679870020660275229,IBRD90080,FSL,Disbursing,0,US,2025-12-01,,true,3406041281137914377
3368559728576635511,IBRD74940,FSL,Repaying,0,US,2025-12-01,,true,1136414149289303553
4795427610688354830,IBRD3388A,SCL,Fully Repaid,1.97,US,2025-12-01,,true,4976211037044010340
8645419481641123439,IBRD10280,NPL,Fully Repaid,7.25,US,2025-12-01,,true,8846336614652791207
2044889258178873622,IBRDS0110,NPL,Fully Repaid,7.35,US,2025-12-01,,true,3248057742147029127
1970705119498905898,IBRD3002A,SCL,Fully Repaid,0.71,US,2025-12-01,,true,4587771757160531807
527135176840860708,IBRD83250,FSL,Repaying,0,US,2025-12-01,,true,1481774872442152824
6208910378429420286,IBRD96260,FSL,Disbursing,0,US,2025-12-01,,true,8818644925725199999
8753734958740457934,IBRD72240,FSL,Fully Repaid,0,US,2025-12-01,,true,184501674838857226
2444694601464011582,IBRD19800,CPL,Fully Repaid,9.6,US,2025-12-01,,true,2012898475570694627
9053889950509567587,IBRD41170,SCL,Fully Repaid,0.66,US,2025-12-01,,true,3689560248451363622
2739933233746084890,IBRD46740,SCL,Fully Repaid,0.39,US,2025-12-01,,true,2378751427335092154
3197955585362195154,IBRD32760,CPL,Fully Repaid,5.59,US,2025-12-01,,true,4751644869816020581
2490739469579617191,IBRD00760,NPL,Fully Repaid,5,US,2025-12-01,,true,8438227248244719987
6343749520841012276,IBRD44540,SCL,Fully Repaid,0.87,US,2025-12-01,,true,3168596179625839701
3392176416527699804,IBRD20300,CPL,Fully Repaid,9.6,US,2025-12-01,,true,649696441541932208
4885378373974220536,IBRD45180,SCL,Fully Repaid,0,US,2025-12-01,,true,1096636067192874211
3640223900684967427,IBRD43850,SCL,Fully Repaid,0.58,US,2025-12-01,,true,64722576366494869
7595946820503580571,IBRD31960,CPL,Fully Repaid,4.85,US,2025-12-01,,true,7490014219497159040
5340904539886610861,IBRD20570,CPL,Fully Repaid,11.6,US,2025-12-01,,true,3297167780826419908
7625946152348726875,IBRD09210,NPL,Fully Repaid,7.25,US,2025-12-01,,true,8907097553859040855
1893868696249621829,IBRD90270,FSL,Disbursing&Repaying,0,US,2025-12-01,,true,6187110152392073815
5543250745656524495,IBRD83520,FSL,Repaying,0,US,2025-12-01,,true,2920912216797052946
5323196346449044393,IBRD38250,CPL,Fully Transferred,7.43,US,2025-12-01,,true,2188075120297423298
5890148477248274120,IBRD38610,CPL,Fully Repaid,7.94,US,2025-12-01,,true,906068886752837110
1140132854393364624,IBRD79510,FSL,Repaying,0,US,2025-12-01,,true,2261292564793692156
3938356505594543924,IBRD21430,CPL,Fully Repaid,11.6,US,2025-12-01,,true,285877493103208649
4223024558819762390,IBRD25160,CPL,Fully Repaid,5.59,US,2025-12-01,,true,1410320557275480832
3960330317258464714,IBRD09790,NPL,Fully Repaid,7.25,US,2025-12-01,,true,326030545547982973
1387141900450222705,IBRD10600,NPL,Fully Repaid,8,US,2025-12-01,,true,6743022234479355084
4349953362957526808,IBRD26300,CPL,Fully Repaid,5.16,US,2025-12-01,,true,6626308224661283220
6652618717993529743,IBRD4008A,SCL,Fully Repaid,0,US,2025-12-01,,true,6830749393173649883
779712150685983717,IBRD32900,CPL,Fully Repaid,7.43,US,2025-12-01,,true,6403952127662016905
2419828061833232056,IBRD04750,NPL,Fully Repaid,6,US,2025-12-01,,true,185944547573259732
2519031012188880138,IBRD90696,POOL LOAN,Repaid,7.5,US,2025-12-01,,true,6920869141752519639
8753181814537741318,IBRD93900,FSL,Disbursing,0,US,2025-12-01,,true,2478933169904973287
4157083305310096775,IBRD28720,CPL,Fully Repaid,4.62,US,2025-12-01,,true,7862709999212597655
8500743825299338851,IBRD13020,NPL,Fully Repaid,8.85,US,2025-12-01,,true,2105659663626583482
8093370463221732942,IBRD17260,NPL,Fully Repaid,7.9,US,2025-12-01,,true,2367531150711574358
8772595800170714759,IBRD92080,FSL,Disbursing,0,US,2025-12-01,,true,4445423172686111858
668033517551629218,IBRD21620,CPL,Fully Repaid,11.6,US,2025-12-01,,true,2680375350894736491
5804184031869591059,IBRD15270,NPL,Fully Repaid,7.45,US,2025-12-01,,true,3501293466884362624
3775466897542382674,IBRD23230,CPL,Fully Repaid,5.59,US,2025-12-01,,true,1306939558256864953
7812591294506005286,IBRD78070,FSL,Repaying,0,US,2025-12-01,,true,1715365172802191969
263575776355933974,IBRD50850,NON POOL,Repaid,6.5,US,2025-12-01,,true,750137200414998672
8083620650410997894,IBRD82340,FSL,Repaying,0,US,2025-12-01,,true,6667580761395114682
